,Estimator,graph,rep,n,p,ratio,Bias
17402,SumIPS-Linear,sw,480,2304,0.5,2,0.16687085650972716
17403,OLS,sw,480,2304,0.5,2,-0.2578881138881359
17404,Graph-Agnostic,sw,480,2304,0.5,2,0.015238684782773676
17405,diff_means_frac,sw,481,2304,0.5,2,-0.6302551891763437
17406,diff_means,sw,481,2304,0.5,2,-0.8897743263083149
17407,SumIPS-Linear,sw,481,2304,0.5,2,-0.46235929999802616
17408,OLS,sw,481,2304,0.5,2,-0.2814957083409131
17409,Graph-Agnostic,sw,481,2304,0.5,2,-0.009998354516378722
17410,diff_means_frac,sw,482,2304,0.5,2,-0.6175331230282383
17411,diff_means,sw,482,2304,0.5,2,-0.8553962096218087
17412,SumIPS-Linear,sw,482,2304,0.5,2,0.16712226198110347
17413,OLS,sw,482,2304,0.5,2,-0.27554000901985803
17414,Graph-Agnostic,sw,482,2304,0.5,2,0.019711211136006143
17415,diff_means_frac,sw,483,2304,0.5,2,-0.7159339542303258
17416,diff_means,sw,483,2304,0.5,2,-0.8668242362807467
17417,SumIPS-Linear,sw,483,2304,0.5,2,-0.5195410986039675
17418,OLS,sw,483,2304,0.5,2,-0.24766222733883247
17419,Graph-Agnostic,sw,483,2304,0.5,2,0.002390106530680572
17420,diff_means_frac,sw,484,2304,0.5,2,-0.7015942437942488
17421,diff_means,sw,484,2304,0.5,2,-0.8827704601463934
17422,SumIPS-Linear,sw,484,2304,0.5,2,-1.3146418375677946
17423,OLS,sw,484,2304,0.5,2,-0.29551006228475046
17424,Graph-Agnostic,sw,484,2304,0.5,2,-0.0742175612175676
17425,diff_means_frac,sw,485,2304,0.5,2,-0.7696269304510098
17426,diff_means,sw,485,2304,0.5,2,-0.8843207093430252
17427,SumIPS-Linear,sw,485,2304,0.5,2,-0.6833348987308193
17428,OLS,sw,485,2304,0.5,2,-0.34011494361935574
17429,Graph-Agnostic,sw,485,2304,0.5,2,-0.02709580957911453
17430,diff_means_frac,sw,486,2304,0.5,2,-0.7695449110196156
17431,diff_means,sw,486,2304,0.5,2,-0.809744043555294
17432,SumIPS-Linear,sw,486,2304,0.5,2,-0.10862369671970126
17433,OLS,sw,486,2304,0.5,2,-0.32980328006857673
17434,Graph-Agnostic,sw,486,2304,0.5,2,0.012085577970267223
17435,diff_means_frac,sw,487,2304,0.5,2,-0.6634565728694252
17436,diff_means,sw,487,2304,0.5,2,-0.8839106697947638
17437,SumIPS-Linear,sw,487,2304,0.5,2,-0.3654015791441127
17438,OLS,sw,487,2304,0.5,2,-0.19404689557425644
17439,Graph-Agnostic,sw,487,2304,0.5,2,-0.003116555782833813
17440,diff_means_frac,sw,488,2304,0.5,2,-0.6707045571076501
17441,diff_means,sw,488,2304,0.5,2,-0.8737179762791848
17442,SumIPS-Linear,sw,488,2304,0.5,2,0.10121143977798319
17443,OLS,sw,488,2304,0.5,2,-0.1883027341342108
17444,Graph-Agnostic,sw,488,2304,0.5,2,0.02545972574422197
17445,diff_means_frac,sw,489,2304,0.5,2,-0.69357492843647
17446,diff_means,sw,489,2304,0.5,2,-0.8240726894528742
17447,SumIPS-Linear,sw,489,2304,0.5,2,0.00793028941594683
17448,OLS,sw,489,2304,0.5,2,-0.19223441724241463
17449,Graph-Agnostic,sw,489,2304,0.5,2,-0.015266015605097862
17450,diff_means_frac,sw,490,2304,0.5,2,-0.7273250097854715
17451,diff_means,sw,490,2304,0.5,2,-0.8529138753521376
17452,SumIPS-Linear,sw,490,2304,0.5,2,-0.3143737164055609
17453,OLS,sw,490,2304,0.5,2,-0.24393849648713
17454,Graph-Agnostic,sw,490,2304,0.5,2,0.009246391124540142
17455,diff_means_frac,sw,491,2304,0.5,2,-0.7354634434473311
17456,diff_means,sw,491,2304,0.5,2,-0.8524663002966176
17457,SumIPS-Linear,sw,491,2304,0.5,2,-0.18270048413916182
17458,OLS,sw,491,2304,0.5,2,-0.22234044147472604
17459,Graph-Agnostic,sw,491,2304,0.5,2,-0.0017443547696058823
17460,diff_means_frac,sw,492,2304,0.5,2,-0.7757069612097387
17461,diff_means,sw,492,2304,0.5,2,-0.874028989396489
17462,SumIPS-Linear,sw,492,2304,0.5,2,-0.07970543689594788
17463,OLS,sw,492,2304,0.5,2,-0.32217238564710743
17464,Graph-Agnostic,sw,492,2304,0.5,2,0.00017442896849473015
17465,diff_means_frac,sw,493,2304,0.5,2,-0.6588590738627568
17466,diff_means,sw,493,2304,0.5,2,-0.8228169293671227
17467,SumIPS-Linear,sw,493,2304,0.5,2,0.5001662631206559
17468,OLS,sw,493,2304,0.5,2,-0.23825806706257174
17469,Graph-Agnostic,sw,493,2304,0.5,2,0.043155860647115095
17470,diff_means_frac,sw,494,2304,0.5,2,-0.7035798571985562
17471,diff_means,sw,494,2304,0.5,2,-0.8976272811482353
17472,SumIPS-Linear,sw,494,2304,0.5,2,-0.5468914028312344
17473,OLS,sw,494,2304,0.5,2,-0.2696007413576608
17474,Graph-Agnostic,sw,494,2304,0.5,2,-0.029823346626807343
17475,diff_means_frac,sw,495,2304,0.5,2,-0.7776237390586481
17476,diff_means,sw,495,2304,0.5,2,-0.862147102319877
17477,SumIPS-Linear,sw,495,2304,0.5,2,-0.36972831315981997
17478,OLS,sw,495,2304,0.5,2,-0.26961941640786086
17479,Graph-Agnostic,sw,495,2304,0.5,2,-0.014354017515182772
17480,diff_means_frac,sw,496,2304,0.5,2,-0.703105544348865
17481,diff_means,sw,496,2304,0.5,2,-0.8628807856306374
17482,SumIPS-Linear,sw,496,2304,0.5,2,-0.3397822633342438
17483,OLS,sw,496,2304,0.5,2,-0.27749961424689895
17484,Graph-Agnostic,sw,496,2304,0.5,2,-0.01691115725249892
17485,diff_means_frac,sw,497,2304,0.5,2,-0.7037033729501323
17486,diff_means,sw,497,2304,0.5,2,-0.9028145943506254
17487,SumIPS-Linear,sw,497,2304,0.5,2,-0.3240408728892746
17488,OLS,sw,497,2304,0.5,2,-0.2917816717692061
17489,Graph-Agnostic,sw,497,2304,0.5,2,0.003635640965165449
17490,diff_means_frac,sw,498,2304,0.5,2,-0.7158259088842202
17491,diff_means,sw,498,2304,0.5,2,-0.87684933839753
17492,SumIPS-Linear,sw,498,2304,0.5,2,0.13508036950727478
17493,OLS,sw,498,2304,0.5,2,-0.2482213104050657
17494,Graph-Agnostic,sw,498,2304,0.5,2,0.017946858282612957
17495,diff_means_frac,sw,499,2304,0.5,2,-0.7396458593938218
17496,diff_means,sw,499,2304,0.5,2,-0.9306746643787105
17497,SumIPS-Linear,sw,499,2304,0.5,2,-0.622430898871403
17498,OLS,sw,499,2304,0.5,2,-0.2545906901040778
17499,Graph-Agnostic,sw,499,2304,0.5,2,-0.040714560119417535
17500,diff_means_frac,sw,500,2304,0.5,2,-0.6644209254491062
17501,diff_means,sw,500,2304,0.5,2,-0.8658883569993779
17502,SumIPS-Linear,sw,500,2304,0.5,2,0.7064855717451038
17503,OLS,sw,500,2304,0.5,2,-0.12360692447000673
17504,Graph-Agnostic,sw,500,2304,0.5,2,0.03872797573166233
17505,diff_means_frac,sw,501,2304,0.5,2,-0.6996544777984854
17506,diff_means,sw,501,2304,0.5,2,-0.8292834343738981
17507,SumIPS-Linear,sw,501,2304,0.5,2,0.15799700747326975
17508,OLS,sw,501,2304,0.5,2,-0.19612022824070266
17509,Graph-Agnostic,sw,501,2304,0.5,2,0.022964150362402843
17510,diff_means_frac,sw,502,2304,0.5,2,-0.6457761966879703
17511,diff_means,sw,502,2304,0.5,2,-0.8435716785616114
17512,SumIPS-Linear,sw,502,2304,0.5,2,-0.7212352866374957
17513,OLS,sw,502,2304,0.5,2,-0.29275670840165446
17514,Graph-Agnostic,sw,502,2304,0.5,2,-0.028206987635843093
17515,diff_means_frac,sw,503,2304,0.5,2,-0.6665057221563602
17516,diff_means,sw,503,2304,0.5,2,-0.8763221653480158
17517,SumIPS-Linear,sw,503,2304,0.5,2,-0.09235159763910018
17518,OLS,sw,503,2304,0.5,2,-0.35420878949632495
17519,Graph-Agnostic,sw,503,2304,0.5,2,-0.002920126606843438
17520,diff_means_frac,sw,504,2304,0.5,2,-0.6986167864584564
17521,diff_means,sw,504,2304,0.5,2,-0.8334293092819338
17522,SumIPS-Linear,sw,504,2304,0.5,2,-0.3508660022288821
17523,OLS,sw,504,2304,0.5,2,-0.2813596015857871
17524,Graph-Agnostic,sw,504,2304,0.5,2,-0.010443974726079325
17525,diff_means_frac,sw,505,2304,0.5,2,-0.7820008083151267
17526,diff_means,sw,505,2304,0.5,2,-0.8221348857943624
17527,SumIPS-Linear,sw,505,2304,0.5,2,-0.2689335473654758
17528,OLS,sw,505,2304,0.5,2,-0.304328230964331
17529,Graph-Agnostic,sw,505,2304,0.5,2,-0.006507804405729911
17530,diff_means_frac,sw,506,2304,0.5,2,-0.6537827765219624
17531,diff_means,sw,506,2304,0.5,2,-0.8703985752606908
17532,SumIPS-Linear,sw,506,2304,0.5,2,0.06653863902219218
17533,OLS,sw,506,2304,0.5,2,-0.25747609899163565
17534,Graph-Agnostic,sw,506,2304,0.5,2,0.01639636285688974
17535,diff_means_frac,sw,507,2304,0.5,2,-0.7086346606006042
17536,diff_means,sw,507,2304,0.5,2,-0.8629272183836135
17537,SumIPS-Linear,sw,507,2304,0.5,2,0.38842086473475756
17538,OLS,sw,507,2304,0.5,2,-0.15847431144001328
17539,Graph-Agnostic,sw,507,2304,0.5,2,0.014622374946267148
17540,diff_means_frac,sw,508,2304,0.5,2,-0.6373357114515089
17541,diff_means,sw,508,2304,0.5,2,-0.8582352656504266
17542,SumIPS-Linear,sw,508,2304,0.5,2,-0.5944748375206118
17543,OLS,sw,508,2304,0.5,2,-0.16046152743502262
17544,Graph-Agnostic,sw,508,2304,0.5,2,-0.01813243806454773
17545,diff_means_frac,sw,509,2304,0.5,2,-0.6744753807343709
17546,diff_means,sw,509,2304,0.5,2,-0.8110528905484764
17547,SumIPS-Linear,sw,509,2304,0.5,2,0.3249502593766937
17548,OLS,sw,509,2304,0.5,2,-0.2538262922736891
17549,Graph-Agnostic,sw,509,2304,0.5,2,0.03731224502550497
17550,diff_means_frac,sw,510,2304,0.5,2,-0.7346872804546098
17551,diff_means,sw,510,2304,0.5,2,-0.7985424244526658
17552,SumIPS-Linear,sw,510,2304,0.5,2,0.1261566377490965
17553,OLS,sw,510,2304,0.5,2,-0.14363312644813292
17554,Graph-Agnostic,sw,510,2304,0.5,2,0.0162604212158872
17555,diff_means_frac,sw,511,2304,0.5,2,-0.6951447058985284
17556,diff_means,sw,511,2304,0.5,2,-0.8659073689206197
17557,SumIPS-Linear,sw,511,2304,0.5,2,0.029562393926461584
17558,OLS,sw,511,2304,0.5,2,-0.2527917024037015
17559,Graph-Agnostic,sw,511,2304,0.5,2,0.005875369810275647
17560,diff_means_frac,sw,512,2304,0.5,2,-0.664879106132246
17561,diff_means,sw,512,2304,0.5,2,-0.8254529740837009
17562,SumIPS-Linear,sw,512,2304,0.5,2,0.31153457074374774
17563,OLS,sw,512,2304,0.5,2,-0.28628704438751745
17564,Graph-Agnostic,sw,512,2304,0.5,2,0.023651322965938405
17565,diff_means_frac,sw,513,2304,0.5,2,-0.6358943365184861
17566,diff_means,sw,513,2304,0.5,2,-0.8288549769128638
17567,SumIPS-Linear,sw,513,2304,0.5,2,-0.25709486142418836
17568,OLS,sw,513,2304,0.5,2,-0.19337194582635933
17569,Graph-Agnostic,sw,513,2304,0.5,2,-0.02882431822906097
17570,diff_means_frac,sw,514,2304,0.5,2,-0.6562060235592574
17571,diff_means,sw,514,2304,0.5,2,-0.8570842245244331
17572,SumIPS-Linear,sw,514,2304,0.5,2,0.3257661446673198
17573,OLS,sw,514,2304,0.5,2,-0.244262658118904
17574,Graph-Agnostic,sw,514,2304,0.5,2,0.018914885659702316
17575,diff_means_frac,sw,515,2304,0.5,2,-0.7047223640968482
17576,diff_means,sw,515,2304,0.5,2,-0.8645083804380227
17577,SumIPS-Linear,sw,515,2304,0.5,2,-0.13794966395718514
17578,OLS,sw,515,2304,0.5,2,-0.3162083385492268
17579,Graph-Agnostic,sw,515,2304,0.5,2,0.020283393809340085
17580,diff_means_frac,sw,516,2304,0.5,2,-0.7301005729919837
17581,diff_means,sw,516,2304,0.5,2,-0.8504458639030964
17582,SumIPS-Linear,sw,516,2304,0.5,2,-0.7845135000862418
17583,OLS,sw,516,2304,0.5,2,-0.2983741955151052
17584,Graph-Agnostic,sw,516,2304,0.5,2,-0.04727160456959442
17585,diff_means_frac,sw,517,2304,0.5,2,-0.7194771372368097
17586,diff_means,sw,517,2304,0.5,2,-0.8258304616972535
17587,SumIPS-Linear,sw,517,2304,0.5,2,0.20218364168627276
17588,OLS,sw,517,2304,0.5,2,-0.27281812262204413
17589,Graph-Agnostic,sw,517,2304,0.5,2,0.024396677185828424
17590,diff_means_frac,sw,518,2304,0.5,2,-0.7480595688034409
17591,diff_means,sw,518,2304,0.5,2,-0.8891450680882441
17592,SumIPS-Linear,sw,518,2304,0.5,2,-0.09859711608740103
17593,OLS,sw,518,2304,0.5,2,-0.2281818488051806
17594,Graph-Agnostic,sw,518,2304,0.5,2,-0.008832854641789102
17595,diff_means_frac,sw,519,2304,0.5,2,-0.6225391727658123
17596,diff_means,sw,519,2304,0.5,2,-0.8743075395339021
17597,SumIPS-Linear,sw,519,2304,0.5,2,-0.553220062606703
17598,OLS,sw,519,2304,0.5,2,-0.2253357387734178
17599,Graph-Agnostic,sw,519,2304,0.5,2,-0.016750559993778967
17600,diff_means_frac,sw,520,2304,0.5,2,-0.7338158344889263
17601,diff_means,sw,520,2304,0.5,2,-0.8468140470182363
17602,SumIPS-Linear,sw,520,2304,0.5,2,0.20000017460012892
17603,OLS,sw,520,2304,0.5,2,-0.26707484951493676
17604,Graph-Agnostic,sw,520,2304,0.5,2,0.03354569074959423
17605,diff_means_frac,sw,521,2304,0.5,2,-0.6823089638733566
17606,diff_means,sw,521,2304,0.5,2,-0.8393408304769266
17607,SumIPS-Linear,sw,521,2304,0.5,2,-0.4000292596101373
17608,OLS,sw,521,2304,0.5,2,-0.2501057726091038
17609,Graph-Agnostic,sw,521,2304,0.5,2,-0.012080688708766288
17610,diff_means_frac,sw,522,2304,0.5,2,-0.6382459719990776
17611,diff_means,sw,522,2304,0.5,2,-0.8800348519126165
17612,SumIPS-Linear,sw,522,2304,0.5,2,-0.3245659245956873
17613,OLS,sw,522,2304,0.5,2,-0.2418129263524466
17614,Graph-Agnostic,sw,522,2304,0.5,2,-0.009535765070996849
17615,diff_means_frac,sw,523,2304,0.5,2,-0.7642763665281219
17616,diff_means,sw,523,2304,0.5,2,-0.8349709428915006
17617,SumIPS-Linear,sw,523,2304,0.5,2,-0.3337963950503591
17618,OLS,sw,523,2304,0.5,2,-0.24725265719138753
17619,Graph-Agnostic,sw,523,2304,0.5,2,-0.007425953341259636
17620,diff_means_frac,sw,524,2304,0.5,2,-0.6724830494616972
17621,diff_means,sw,524,2304,0.5,2,-0.8667479729468897
17622,SumIPS-Linear,sw,524,2304,0.5,2,0.5881452269996659
17623,OLS,sw,524,2304,0.5,2,-0.2826034177549968
17624,Graph-Agnostic,sw,524,2304,0.5,2,0.0439757876199477
17625,diff_means_frac,sw,525,2304,0.5,2,-0.6450556357310948
17626,diff_means,sw,525,2304,0.5,2,-0.8497894829905158
17627,SumIPS-Linear,sw,525,2304,0.5,2,0.5505800177743774
17628,OLS,sw,525,2304,0.5,2,-0.19981332524986284
17629,Graph-Agnostic,sw,525,2304,0.5,2,0.009834363235908446
17630,diff_means_frac,sw,526,2304,0.5,2,-0.6686419899348811
17631,diff_means,sw,526,2304,0.5,2,-0.8254628661223952
17632,SumIPS-Linear,sw,526,2304,0.5,2,-0.06352105742890278
17633,OLS,sw,526,2304,0.5,2,-0.22268504093589886
17634,Graph-Agnostic,sw,526,2304,0.5,2,0.002032460573969648
17635,diff_means_frac,sw,527,2304,0.5,2,-0.6886206407661329
17636,diff_means,sw,527,2304,0.5,2,-0.7955432385783593
17637,SumIPS-Linear,sw,527,2304,0.5,2,0.21224378229953764
17638,OLS,sw,527,2304,0.5,2,-0.15964944609370668
17639,Graph-Agnostic,sw,527,2304,0.5,2,0.0022471361304166842
17640,diff_means_frac,sw,528,2304,0.5,2,-0.7157763925505023
17641,diff_means,sw,528,2304,0.5,2,-0.8571527865021156
17642,SumIPS-Linear,sw,528,2304,0.5,2,-0.34239899764956283
17643,OLS,sw,528,2304,0.5,2,-0.26170562219373
17644,Graph-Agnostic,sw,528,2304,0.5,2,0.0012208298794499702
17645,diff_means_frac,sw,529,2304,0.5,2,-0.7255188182040767
17646,diff_means,sw,529,2304,0.5,2,-0.8518669052302124
17647,SumIPS-Linear,sw,529,2304,0.5,2,-0.2358043786098871
17648,OLS,sw,529,2304,0.5,2,-0.22265419434943104
17649,Graph-Agnostic,sw,529,2304,0.5,2,-0.0072196880717926865
17650,diff_means_frac,sw,530,2304,0.5,2,-0.7060394307919935
17651,diff_means,sw,530,2304,0.5,2,-0.8517391037273452
17652,SumIPS-Linear,sw,530,2304,0.5,2,-0.306936809953138
17653,OLS,sw,530,2304,0.5,2,-0.2722372129147206
17654,Graph-Agnostic,sw,530,2304,0.5,2,-0.02212734270714752
17655,diff_means_frac,sw,531,2304,0.5,2,-0.7846464589675096
17656,diff_means,sw,531,2304,0.5,2,-0.8667313674469803
17657,SumIPS-Linear,sw,531,2304,0.5,2,-0.5889530005303492
17658,OLS,sw,531,2304,0.5,2,-0.3317046720814005
17659,Graph-Agnostic,sw,531,2304,0.5,2,-0.016523588371476446
17660,diff_means_frac,sw,532,2304,0.5,2,-0.6846022570640896
17661,diff_means,sw,532,2304,0.5,2,-0.8595686697134648
17662,SumIPS-Linear,sw,532,2304,0.5,2,-0.4707062216059703
17663,OLS,sw,532,2304,0.5,2,-0.25705325809235224
17664,Graph-Agnostic,sw,532,2304,0.5,2,-0.030092817575236384
17665,diff_means_frac,sw,533,2304,0.5,2,-0.7390783986762247
17666,diff_means,sw,533,2304,0.5,2,-0.8522744808833717
17667,SumIPS-Linear,sw,533,2304,0.5,2,-0.6722139197550117
17668,OLS,sw,533,2304,0.5,2,-0.2719305681770898
17669,Graph-Agnostic,sw,533,2304,0.5,2,-0.023799805070445604
17670,diff_means_frac,sw,534,2304,0.5,2,-0.7257648284946477
17671,diff_means,sw,534,2304,0.5,2,-0.8621161155792179
17672,SumIPS-Linear,sw,534,2304,0.5,2,-0.39606163133690897
17673,OLS,sw,534,2304,0.5,2,-0.2724119291727074
17674,Graph-Agnostic,sw,534,2304,0.5,2,0.012300568128739508
17675,diff_means_frac,sw,535,2304,0.5,2,-0.6144767916556034
17676,diff_means,sw,535,2304,0.5,2,-0.8496139406288273
17677,SumIPS-Linear,sw,535,2304,0.5,2,-0.3098859728473336
17678,OLS,sw,535,2304,0.5,2,-0.19353990415070207
17679,Graph-Agnostic,sw,535,2304,0.5,2,-0.012439366143583855
17680,diff_means_frac,sw,536,2304,0.5,2,-0.7157353218985973
17681,diff_means,sw,536,2304,0.5,2,-0.8920928899833726
17682,SumIPS-Linear,sw,536,2304,0.5,2,-0.2912626957677569
17683,OLS,sw,536,2304,0.5,2,-0.3009541098242545
17684,Graph-Agnostic,sw,536,2304,0.5,2,0.0065818913481558395
17685,diff_means_frac,sw,537,2304,0.5,2,-0.6190486483419753
17686,diff_means,sw,537,2304,0.5,2,-0.8764218854600287
17687,SumIPS-Linear,sw,537,2304,0.5,2,-0.585680007683235
17688,OLS,sw,537,2304,0.5,2,-0.23176670451823203
17689,Graph-Agnostic,sw,537,2304,0.5,2,-0.008716995489331074
17690,diff_means_frac,sw,538,2304,0.5,2,-0.658943471269905
17691,diff_means,sw,538,2304,0.5,2,-0.8449569034358909
17692,SumIPS-Linear,sw,538,2304,0.5,2,0.09018715614409714
17693,OLS,sw,538,2304,0.5,2,-0.24323347664427172
17694,Graph-Agnostic,sw,538,2304,0.5,2,0.015263731817507717
17695,diff_means_frac,sw,539,2304,0.5,2,-0.6218853571723021
17696,diff_means,sw,539,2304,0.5,2,-0.8359044771802199
17697,SumIPS-Linear,sw,539,2304,0.5,2,0.2095009770927392
17698,OLS,sw,539,2304,0.5,2,-0.231313438137177
17699,Graph-Agnostic,sw,539,2304,0.5,2,0.03549970257306964
17700,diff_means_frac,sw,540,2304,0.5,2,-0.7178179861001538
17701,diff_means,sw,540,2304,0.5,2,-0.8493697426148183
17702,SumIPS-Linear,sw,540,2304,0.5,2,-0.047907485204383794
17703,OLS,sw,540,2304,0.5,2,-0.30458805694412455
17704,Graph-Agnostic,sw,540,2304,0.5,2,-0.0011180008181311272
17705,diff_means_frac,sw,541,2304,0.5,2,-0.6478341322004577
17706,diff_means,sw,541,2304,0.5,2,-0.8389246109960167
17707,SumIPS-Linear,sw,541,2304,0.5,2,-0.06490844651416938
17708,OLS,sw,541,2304,0.5,2,-0.18211538946921516
17709,Graph-Agnostic,sw,541,2304,0.5,2,-0.014148504056776971
17710,diff_means_frac,sw,542,2304,0.5,2,-0.6448146051662768
17711,diff_means,sw,542,2304,0.5,2,-0.8703606997147103
17712,SumIPS-Linear,sw,542,2304,0.5,2,-0.45506724186593134
17713,OLS,sw,542,2304,0.5,2,-0.2113560722063576
17714,Graph-Agnostic,sw,542,2304,0.5,2,-0.0368162789516131
17715,diff_means_frac,sw,543,2304,0.5,2,-0.7356655030076065
17716,diff_means,sw,543,2304,0.5,2,-0.8485116054376088
17717,SumIPS-Linear,sw,543,2304,0.5,2,-0.35064294753161895
17718,OLS,sw,543,2304,0.5,2,-0.25708084393048497
17719,Graph-Agnostic,sw,543,2304,0.5,2,-0.025615604890879367
17720,diff_means_frac,sw,544,2304,0.5,2,-0.6652446998680819
17721,diff_means,sw,544,2304,0.5,2,-0.8536170823512468
17722,SumIPS-Linear,sw,544,2304,0.5,2,-0.7308437575137945
17723,OLS,sw,544,2304,0.5,2,-0.23885860897364533
17724,Graph-Agnostic,sw,544,2304,0.5,2,-0.03382239355523085
17725,diff_means_frac,sw,545,2304,0.5,2,-0.689225061358144
17726,diff_means,sw,545,2304,0.5,2,-0.8286639603333454
17727,SumIPS-Linear,sw,545,2304,0.5,2,-0.5425048870220203
17728,OLS,sw,545,2304,0.5,2,-0.17751689376334545
17729,Graph-Agnostic,sw,545,2304,0.5,2,-0.022146924131835943
17730,diff_means_frac,sw,546,2304,0.5,2,-0.7064852612578749
17731,diff_means,sw,546,2304,0.5,2,-0.8317795578267166
17732,SumIPS-Linear,sw,546,2304,0.5,2,-0.07055632674602627
17733,OLS,sw,546,2304,0.5,2,-0.29621104532213033
17734,Graph-Agnostic,sw,546,2304,0.5,2,0.015300354905872539
17735,diff_means_frac,sw,547,2304,0.5,2,-0.6829578161722714
17736,diff_means,sw,547,2304,0.5,2,-0.8326069325742995
17737,SumIPS-Linear,sw,547,2304,0.5,2,0.6037002245579204
17738,OLS,sw,547,2304,0.5,2,-0.18393235675049155
17739,Graph-Agnostic,sw,547,2304,0.5,2,0.05739556366429705
17740,diff_means_frac,sw,548,2304,0.5,2,-0.689840466886216
17741,diff_means,sw,548,2304,0.5,2,-0.8545946764601944
17742,SumIPS-Linear,sw,548,2304,0.5,2,-0.2934481599034017
17743,OLS,sw,548,2304,0.5,2,-0.2251688081071763
17744,Graph-Agnostic,sw,548,2304,0.5,2,-0.025955860802488472
17745,diff_means_frac,sw,549,2304,0.5,2,-0.6708715203903078
17746,diff_means,sw,549,2304,0.5,2,-0.8650093075108294
17747,SumIPS-Linear,sw,549,2304,0.5,2,-0.7129598876236263
17748,OLS,sw,549,2304,0.5,2,-0.26585383939442486
17749,Graph-Agnostic,sw,549,2304,0.5,2,-0.0171147219378427
17750,diff_means_frac,sw,550,2304,0.5,2,-0.7431138753100266
17751,diff_means,sw,550,2304,0.5,2,-0.875422877707038
17752,SumIPS-Linear,sw,550,2304,0.5,2,-0.3612573701507779
17753,OLS,sw,550,2304,0.5,2,-0.26217572015604
17754,Graph-Agnostic,sw,550,2304,0.5,2,-0.0010677700142358154
17755,diff_means_frac,sw,551,2304,0.5,2,-0.6520190861368149
17756,diff_means,sw,551,2304,0.5,2,-0.879632413472797
17757,SumIPS-Linear,sw,551,2304,0.5,2,-1.0521703984540665
17758,OLS,sw,551,2304,0.5,2,-0.27616725260001823
17759,Graph-Agnostic,sw,551,2304,0.5,2,-0.05289225313459184
17760,diff_means_frac,sw,552,2304,0.5,2,-0.65134085376822
17761,diff_means,sw,552,2304,0.5,2,-0.8630757885430338
17762,SumIPS-Linear,sw,552,2304,0.5,2,-0.5953632715009116
17763,OLS,sw,552,2304,0.5,2,-0.19501029937036188
17764,Graph-Agnostic,sw,552,2304,0.5,2,-0.016080354683592618
17765,diff_means_frac,sw,553,2304,0.5,2,-0.6479838170396769
17766,diff_means,sw,553,2304,0.5,2,-0.8198925367903183
17767,SumIPS-Linear,sw,553,2304,0.5,2,-0.5107693881864342
17768,OLS,sw,553,2304,0.5,2,-0.3008433805867506
17769,Graph-Agnostic,sw,553,2304,0.5,2,-0.021466896914907385
17770,diff_means_frac,sw,554,2304,0.5,2,-0.7150523633716386
17771,diff_means,sw,554,2304,0.5,2,-0.8368042933676128
17772,SumIPS-Linear,sw,554,2304,0.5,2,-0.8581811538081586
17773,OLS,sw,554,2304,0.5,2,-0.2864719088326753
17774,Graph-Agnostic,sw,554,2304,0.5,2,-0.025286860350536438
17775,diff_means_frac,sw,555,2304,0.5,2,-0.6395701045902741
17776,diff_means,sw,555,2304,0.5,2,-0.8524870314041405
17777,SumIPS-Linear,sw,555,2304,0.5,2,-0.5477264545619275
17778,OLS,sw,555,2304,0.5,2,-0.20534121764910918
17779,Graph-Agnostic,sw,555,2304,0.5,2,-0.030482150152791255
17780,diff_means_frac,sw,556,2304,0.5,2,-0.6796447848121949
17781,diff_means,sw,556,2304,0.5,2,-0.862023139763069
17782,SumIPS-Linear,sw,556,2304,0.5,2,-0.4525796154828925
17783,OLS,sw,556,2304,0.5,2,-0.24581556056173598
17784,Graph-Agnostic,sw,556,2304,0.5,2,-0.014142927719650204
17785,diff_means_frac,sw,557,2304,0.5,2,-0.7183269528321969
17786,diff_means,sw,557,2304,0.5,2,-0.8578153857232169
17787,SumIPS-Linear,sw,557,2304,0.5,2,-0.43815078321003725
17788,OLS,sw,557,2304,0.5,2,-0.24670706524109748
17789,Graph-Agnostic,sw,557,2304,0.5,2,-0.017742527152744277
17790,diff_means_frac,sw,558,2304,0.5,2,-0.6908388596722158
17791,diff_means,sw,558,2304,0.5,2,-0.8985419316373371
17792,SumIPS-Linear,sw,558,2304,0.5,2,-0.5798277552255109
